Open,High,Low,Close,Date
213.67,220.11,213.37,219.38,30/09/2015 12:00:00 AM
218.11,222.51,218.11,219.31,01/10/2015 12:00:00 AM
220.18,221.01,218.11,219.48,05/10/2015 12:00:00 AM
221.44,229.28,219.48,228.71,06/10/2015 12:00:00 AM
228.85,232.25,228.51,230.98,07/10/2015 12:00:00 AM
231.45,231.45,223.78,226.21,08/10/2015 12:00:00 AM
225.81,229.78,225.81,228.95,09/10/2015 12:00:00 AM
229.45,232.12,225.95,227.25,12/10/2015 12:00:00 AM
228.11,230.78,227.31,229.48,13/10/2015 12:00:00 AM
230.08,230.42,228.55,229.68,14/10/2015 12:00:00 AM
229.68,235.12,229.45,233.22,15/10/2015 12:00:00 AM
232.58,233.42,229.05,232.68,16/10/2015 12:00:00 AM
232.68,234.78,230.32,234.05,19/10/2015 12:00:00 AM
234.12,234.12,231.08,232.05,20/10/2015 12:00:00 AM
232.12,233.45,231.85,232.45,21/10/2015 12:00:00 AM
234.78,239.39,234.75,238.99,23/10/2015 12:00:00 AM
239.02,239.95,236.12,237.72,26/10/2015 12:00:00 AM
236.18,238.12,235.58,237.32,27/10/2015 12:00:00 AM
237.32,239.39,235.98,236.62,28/10/2015 12:00:00 AM
236.12,236.79,231.58,233.28,29/10/2015 12:00:00 AM
233.62,234.12,221.04,223.24,30/10/2015 12:00:00 AM
222.78,226.38,219.91,224.95,02/11/2015 12:00:00 AM
224.38,225.91,221.91,223.21,03/11/2015 12:00:00 AM
223.51,225.31,222.78,223.81,04/11/2015 12:00:00 AM
224.11,226.21,222.28,225.15,05/11/2015 12:00:00 AM
223.45,226.08,223.45,224.71,06/11/2015 12:00:00 AM
220.11,228.95,220.11,228.28,09/11/2015 12:00:00 AM
228.78,230.12,223.68,224.48,10/11/2015 12:00:00 AM
226.78,226.78,222.44,223.45,11/11/2015 12:00:00 AM
221.44,222.64,218.18,219.74,13/11/2015 12:00:00 AM
221.44,226.15,219.98,225.65,16/11/2015 12:00:00 AM
226.78,232.92,226.48,232.22,17/11/2015 12:00:00 AM
